40,-1,199,85,9,15,0.407471
40,-1,80,151,6,30,0.512695
40,-1,279,137,14,12,0.649414
40,-1,87,149,8,28,0.681641
40,-1,182,169,24,34,0.803711
41,-1,265,98,6,15,0.320801
41,-1,199,85,9,15,0.416016
41,-1,80,151,6,30,0.522949
41,-1,87,149,8,28,0.648926
41,-1,279,137,14,12,0.674805
41,-1,182,169,24,33,0.828125
42,-1,265,98,6,15,0.325195
42,-1,199,85,9,15,0.405518
42,-1,80,151,6,30,0.527832
42,-1,279,137,14,12,0.595703
42,-1,87,149,8,28,0.658691
42,-1,182,170,24,35,0.765625
43,-1,265,98,6,15,0.323486
43,-1,199,85,9,15,0.4104
43,-1,80,151,6,30,0.455811
43,-1,88,149,7,28,0.498291
43,-1,279,137,14,10,0.590332
43,-1,182,171,25,36,0.614258
44,-1,265,98,6,15,0.325195
44,-1,199,85,9,15,0.413086
44,-1,88,151,7,27,0.47876
44,-1,80,151,6,30,0.484863
44,-1,281,137,12,12,0.580078
44,-1,182,171,27,36,0.772461
45,-1,265,98,6,15,0.323486
45,-1,199,85,9,15,0.421631
45,-1,80,151,6,30,0.541504
45,-1,281,137,12,12,0.645996
45,-1,88,149,7,28,0.651367
45,-1,184,172,25,36,0.773438
46,-1,265,96,6,17,0.32251
46,-1,199,85,9,15,0.432373
46,-1,80,151,6,30,0.511719
46,-1,88,149,7,28,0.672852
46,-1,281,137,12,12,0.694336
46,-1,183,173,26,36,0.818359
47,-1,265,96,6,17,0.32251
47,-1,93,158,6,30,0.334717
47,-1,199,85,9,15,0.434082
47,-1,80,151,6,30,0.523926
47,-1,281,137,12,12,0.665039
47,-1,88,149,7,28,0.666992
47,-1,184,173,27,38,0.782715
48,-1,265,97,6,16,0.34668
48,-1,199,85,9,15,0.443848
48,-1,81,151,6,30,0.594727
48,-1,281,137,12,12,0.681152
48,-1,88,149,7,28,0.689453
48,-1,184,175,27,37,0.820801
49,-1,265,97,6,15,0.344971
49,-1,93,159,5,18,0.35791
49,-1,199,85,9,15,0.434326
49,-1,81,151,6,30,0.588379
49,-1,281,137,12,12,0.674316
49,-1,184,174,27,38,0.68457
49,-1,88,149,7,28,0.701172
50,-1,265,97,6,15,0.307373
50,-1,93,158,5,19,0.321777
50,-1,199,85,9,15,0.421875
50,-1,80,151,6,30,0.557617
50,-1,282,137,12,12,0.675781
50,-1,88,149,7,28,0.710449
50,-1,185,176,27,39,0.844727
51,-1,199,85,9,15,0.419189
51,-1,80,151,6,30,0.559082
51,-1,282,137,12,12,0.694336
51,-1,88,149,7,28,0.707031
51,-1,185,177,27,38,0.831543
52,-1,199,85,9,15,0.41748
52,-1,80,151,6,30,0.552734
52,-1,88,149,7,28,0.691406
52,-1,282,137,12,12,0.695801
52,-1,185,178,29,39,0.802734
53,-1,199,85,9,15,0.432617
53,-1,80,151,6,30,0.563477
53,-1,88,149,7,28,0.702148
53,-1,282,137,12,12,0.712891
53,-1,184,179,30,39,0.844727
54,-1,266,97,5,15,0.307373
54,-1,94,158,6,27,0.383545
54,-1,199,85,9,15,0.41626
54,-1,80,151,6,30,0.594727
54,-1,88,149,7,28,0.700195
54,-1,282,137,12,12,0.702148
54,-1,184,179,30,41,0.799805
55,-1,266,97,5,15,0.318359
55,-1,94,160,7,18,0.32666
55,-1,199,85,9,15,0.421875
55,-1,80,151,6,30,0.615234
55,-1,282,137,12,12,0.672852
55,-1,88,149,7,28,0.70459
55,-1,186,180,30,41,0.821289
56,-1,266,97,5,15,0.317383
56,-1,199,85,9,15,0.435059
56,-1,80,151,6,30,0.609863
56,-1,282,137,11,12,0.644531
56,-1,88,149,7,28,0.709473
56,-1,185,182,31,41,0.831055
57,-1,266,97,5,15,0.318359
57,-1,199,85,9,15,0.441895
57,-1,80,151,6,30,0.604492
57,-1,282,137,11,12,0.662109
57,-1,88,149,7,28,0.712891
57,-1,185,182,31,42,0.827637
58,-1,266,98,5,15,0.323242
58,-1,199,85,9,15,0.440918
58,-1,81,151,6,30,0.602051
58,-1,282,137,11,12,0.64502
58,-1,88,149,7,28,0.706055
58,-1,187,184,31,42,0.773926
59,-1,266,97,5,15,0.308105
59,-1,199,85,9,15,0.462891
59,-1,282,137,11,12,0.627441
59,-1,81,151,6,30,0.634766
59,-1,88,149,7,28,0.712891
59,-1,188,184,30,45,0.760742
60,-1,199,85,9,15,0.464844
60,-1,80,151,6,30,0.573242
60,-1,282,137,11,12,0.62207
60,-1,88,149,7,28,0.709473
60,-1,188,184,30,46,0.797852
61,-1,199,85,9,15,0.460938
61,-1,80,151,6,30,0.560547
61,-1,284,137,9,12,0.608887
61,-1,88,149,7,28,0.698242
61,-1,188,186,31,45,0.823242
62,-1,199,85,9,15,0.440674
62,-1,80,151,6,30,0.5625
62,-1,284,137,9,12,0.588379
62,-1,88,149,7,28,0.703613
62,-1,188,187,33,46,0.818848
63,-1,189,189,32,45,0.427979
63,-1,199,85,9,15,0.457031
63,-1,80,151,6,30,0.557129
63,-1,285,137,9,12,0.561035
63,-1,88,149,7,28,0.695312
63,-1,189,189,32,45,0.779297
64,-1,199,85,9,15,0.44751
64,-1,80,151,6,30,0.536133
64,-1,285,137,9,12,0.583496
64,-1,88,149,7,28,0.685547
64,-1,190,190,33,45,0.820312
65,-1,199,85,9,15,0.445557
65,-1,285,137,9,12,0.529785
65,-1,95,159,9,36,0.54248
65,-1,80,151,6,30,0.564941
65,-1,88,149,7,28,0.68457
65,-1,190,191,33,46,0.811035
66,-1,199,85,9,15,0.43042
66,-1,285,137,9,12,0.437256
66,-1,93,159,11,35,0.543945
66,-1,80,151,6,30,0.559082
66,-1,88,149,7,28,0.676758
66,-1,190,193,33,49,0.835449
67,-1,199,85,9,15,0.43042
67,-1,93,159,11,35,0.438965
67,-1,285,137,9,12,0.449951
67,-1,80,151,6,30,0.557129
67,-1,88,149,7,28,0.671875
67,-1,192,193,33,48,0.827148
68,-1,93,160,11,33,0.386963
68,-1,199,85,9,15,0.424561
68,-1,285,137,9,12,0.496826
68,-1,80,151,6,30,0.558594
68,-1,88,149,7,28,0.675781
68,-1,191,196,34,48,0.735352
69,-1,199,85,9,15,0.416992
69,-1,285,137,9,12,0.499023
69,-1,93,160,11,34,0.51123
69,-1,80,151,6,30,0.611328
69,-1,88,149,7,28,0.679199
69,-1,191,197,36,48,0.724609
70,-1,199,85,9,15,0.402832
70,-1,93,160,11,34,0.427002
70,-1,285,137,9,12,0.514648
70,-1,80,151,6,30,0.588867
70,-1,88,149,7,28,0.671875
70,-1,192,197,35,51,0.708984
71,-1,95,160,9,34,0.324463
71,-1,199,85,9,15,0.402832
71,-1,285,136,9,12,0.420898
71,-1,193,199,36,52,0.469482
71,-1,80,151,6,30,0.541504
71,-1,194,199,35,52,0.597656
71,-1,88,149,7,28,0.681152
72,-1,199,85,9,15,0.371582
72,-1,80,151,6,30,0.378662
72,-1,193,200,36,52,0.438477
72,-1,94,159,9,35,0.59082
72,-1,88,149,7,28,0.693848
72,-1,193,200,36,53,0.742676
73,-1,80,151,6,30,0.317871
73,-1,199,85,9,15,0.365234
73,-1,94,159,9,35,0.396484
73,-1,87,149,8,28,0.678711
73,-1,194,201,36,53,0.802734
74,-1,94,162,9,33,0.351562
74,-1,199,85,9,15,0.363525
74,-1,194,202,39,54,0.657715
74,-1,87,149,8,28,0.672363
75,-1,80,151,6,30,0.354248
75,-1,199,85,9,15,0.362549
75,-1,195,205,39,55,0.439453
75,-1,195,205,39,55,0.571289
75,-1,94,159,9,35,0.602539
75,-1,88,149,7,28,0.680176
76,-1,199,85,9,15,0.332764
76,-1,80,151,6,30,0.376953
76,-1,196,205,39,57,0.59082
76,-1,94,159,9,35,0.606934
76,-1,88,149,7,28,0.669922
77,-1,199,85,9,15,0.31958
77,-1,80,151,6,30,0.403076
77,-1,196,206,39,58,0.498047
77,-1,196,206,39,58,0.593262
77,-1,94,159,9,35,0.662598
77,-1,88,149,7,28,0.683594
78,-1,199,85,9,15,0.314697
78,-1,80,151,6,30,0.387939
78,-1,197,209,40,57,0.566895
78,-1,94,160,10,34,0.621094
78,-1,88,149,7,28,0.683105
79,-1,199,85,9,15,0.336914
79,-1,80,151,6,30,0.393555
79,-1,199,211,40,60,0.448486
79,-1,199,210,40,59,0.578613
79,-1,94,161,10,33,0.601562
79,-1,87,149,8,28,0.67627
80,-1,199,85,9,15,0.355469
80,-1,80,151,6,30,0.390869
80,-1,94,161,10,33,0.490723
80,-1,198,212,42,61,0.689453
80,-1,88,149,7,28,0.694336
81,-1,199,85,9,15,0.34668
81,-1,80,151,6,30,0.349121
81,-1,94,159,9,35,0.463135
81,-1,88,149,7,28,0.677734
81,-1,199,213,42,65,0.696289
82,-1,199,85,9,15,0.35376
82,-1,80,151,6,30,0.399414
82,-1,94,159,10,35,0.625977
82,-1,200,215,42,66,0.634277
82,-1,87,149,8,28,0.669922
83,-1,199,85,9,15,0.369873
83,-1,80,151,6,30,0.398193
83,-1,94,159,10,35,0.664551
83,-1,89,149,6,28,0.671875
83,-1,199,217,45,66,0.723145
84,-1,199,85,9,15,0.38916
84,-1,80,151,6,30,0.424805
84,-1,201,220,45,67,0.483887
84,-1,201,220,45,67,0.61377
84,-1,88,151,7,27,0.683594
84,-1,94,159,10,35,0.688965
85,-1,199,85,9,15,0.395508
85,-1,80,151,6,30,0.406006
85,-1,200,221,48,69,0.504883
85,-1,200,221,48,69,0.567871
85,-1,94,161,9,33,0.655273
85,-1,88,151,7,27,0.688477
86,-1,80,151,6,30,0.365479
86,-1,199,85,9,15,0.385498
86,-1,202,222,48,71,0.406738
86,-1,203,224,45,69,0.529785
86,-1,93,159,11,35,0.532715
86,-1,88,149,7,28,0.689453
87,-1,199,85,9,15,0.382812
87,-1,80,151,6,30,0.387939
87,-1,95,160,9,36,0.571289
87,-1,203,226,48,72,0.67627
87,-1,88,151,7,27,0.685547
88,-1,199,85,9,15,0.382812
88,-1,80,151,6,30,0.473389
88,-1,88,149,7,28,0.697754
88,-1,93,160,11,36,0.702148
88,-1,205,227,49,73,0.750488
89,-1,80,151,6,30,0.352783
89,-1,199,85,9,15,0.369873
89,-1,205,230,51,71,0.498535
89,-1,204,230,50,71,0.605469
89,-1,88,149,7,28,0.698242
90,-1,199,85,9,15,0.353516
90,-1,80,151,6,30,0.36084
90,-1,205,232,52,69,0.563965
90,-1,205,233,52,68,0.595703
90,-1,88,151,7,27,0.696777
91,-1,199,85,9,15,0.349365
91,-1,80,151,6,30,0.388672
91,-1,88,149,7,28,0.695801
91,-1,207,235,51,66,0.789551
92,-1,199,85,9,15,0.349365
92,-1,80,151,6,30,0.459229
92,-1,205,236,54,64,0.503418
92,-1,206,236,54,64,0.56543
92,-1,88,149,7,28,0.703613
93,-1,199,85,9,15,0.343262
93,-1,80,151,6,30,0.440674
93,-1,208,239,54,61,0.675781
93,-1,88,149,7,28,0.699707
94,-1,199,85,9,15,0.351074
94,-1,80,151,6,30,0.453125
94,-1,88,149,7,28,0.697266
94,-1,210,242,54,58,0.837402
95,-1,199,85,9,15,0.36377
95,-1,80,151,6,30,0.419189
95,-1,88,149,7,28,0.691406
95,-1,211,245,54,55,0.838379
96,-1,199,85,9,15,0.369141
96,-1,80,151,6,30,0.529785
96,-1,88,149,7,28,0.703125
96,-1,212,248,52,53,0.763184
97,-1,199,85,9,15,0.37915
97,-1,80,151,6,30,0.52832
97,-1,214,251,52,49,0.682617
97,-1,88,149,7,28,0.700684
98,-1,199,85,9,15,0.383789
98,-1,81,151,6,30,0.515137
98,-1,215,254,52,46,0.660156
98,-1,88,149,7,28,0.695801
99,-1,199,85,9,15,0.384521
99,-1,217,257,54,43,0.419678
99,-1,216,257,53,44,0.447754
99,-1,81,151,6,30,0.520508
99,-1,88,149,7,28,0.694824
100,-1,100,160,6,18,0.303711
100,-1,199,85,9,15,0.396484
100,-1,81,151,6,30,0.502441
100,-1,218,260,54,40,0.643555
100,-1,88,149,7,28,0.699707
101,-1,100,161,6,17,0.335205
101,-1,199,85,9,15,0.393799
101,-1,81,151,6,30,0.478027
101,-1,218,265,51,36,0.484619
101,-1,218,263,53,37,0.613281
101,-1,88,149,7,28,0.6875
102,-1,199,85,9,15,0.400635
102,-1,81,151,6,30,0.412842
102,-1,88,149,7,28,0.671387
102,-1,218,266,53,34,0.730469
103,-1,199,85,9,15,0.399414
103,-1,81,151,6,30,0.429443
103,-1,88,149,7,28,0.671387
103,-1,218,269,54,32,0.687012
104,-1,199,85,9,15,0.38916
104,-1,81,151,6,30,0.509277
104,-1,88,149,7,28,0.69043
105,-1,199,85,9,15,0.394775
105,-1,81,151,6,30,0.516602
105,-1,96,161,12,33,0.586914
105,-1,88,149,7,28,0.69873
106,-1,227,283,46,18,0.325195
106,-1,199,85,9,15,0.395752
106,-1,81,151,6,30,0.52832
106,-1,88,149,7,28,0.696777
107,-1,96,161,12,33,0.306152
107,-1,199,85,9,15,0.396484
107,-1,81,151,6,30,0.51416
107,-1,88,149,7,28,0.696777
108,-1,199,85,9,15,0.366455
108,-1,99,163,8,16,0.409912
108,-1,81,151,6,30,0.557617
108,-1,23,275,16,25,0.613281
108,-1,88,149,7,28,0.679688
109,-1,199,85,9,15,0.374512
109,-1,99,161,8,18,0.393799
109,-1,81,151,6,30,0.577148
109,-1,88,149,7,28,0.682129
110,-1,99,161,8,18,0.374512
110,-1,199,85,9,15,0.375244
110,-1,81,151,6,30,0.578613
110,-1,88,149,7,28,0.685059
111,-1,100,161,7,18,0.334961
111,-1,199,85,9,15,0.374512
111,-1,81,151,6,30,0.59668
111,-1,88,149,7,28,0.6875
112,-1,24,266,14,34,0.334717
112,-1,199,85,9,15,0.371826
112,-1,100,161,7,18,0.45752
112,-1,81,151,6,30,0.599121
112,-1,88,149,7,28,0.688477
113,-1,199,85,9,15,0.397461
113,-1,100,161,6,18,0.444336
113,-1,81,151,6,30,0.587891
113,-1,88,149,7,28,0.692871
114,-1,199,85,9,15,0.397461
114,-1,100,161,7,18,0.585938
114,-1,81,151,6,30,0.588379
114,-1,88,149,7,28,0.693848
115,-1,199,85,9,15,0.412354
115,-1,100,161,6,18,0.500488
115,-1,81,151,6,30,0.606445
115,-1,88,149,7,28,0.707031
116,-1,98,161,8,33,0.318604
116,-1,100,161,6,18,0.337402
116,-1,199,85,9,15,0.397461
116,-1,81,151,6,30,0.585449
116,-1,88,149,7,28,0.700195
117,-1,98,161,8,33,0.306152
117,-1,199,85,9,15,0.381836
117,-1,81,151,6,30,0.583984
117,-1,88,149,7,28,0.694824
118,-1,99,161,5,18,0.305176
118,-1,98,161,8,35,0.309814
118,-1,199,85,9,15,0.37915
118,-1,81,151,6,30,0.605469
118,-1,88,149,7,28,0.693848
119,-1,99,161,5,16,0.345215
119,-1,199,85,9,15,0.374512
119,-1,81,151,6,30,0.599609
119,-1,88,149,7,28,0.691895
120,-1,17,130,5,15,0.369629
120,-1,199,85,9,15,0.4021
120,-1,96,161,8,33,0.473145
120,-1,81,151,6,30,0.55127
120,-1,88,149,7,28,0.687988
121,-1,17,130,5,15,0.354736
121,-1,199,85,9,15,0.386475
121,-1,81,151,6,30,0.540527
121,-1,96,161,8,33,0.592773
121,-1,88,149,7,28,0.687988
122,-1,17,130,5,15,0.363037
122,-1,199,85,9,15,0.392822
122,-1,81,151,6,30,0.479736
122,-1,88,149,7,28,0.702637
123,-1,17,130,4,15,0.329346
123,-1,199,85,9,15,0.387207
123,-1,81,151,6,30,0.518555
123,-1,88,149,7,28,0.692871
124,-1,17,130,4,15,0.360352
124,-1,199,85,9,15,0.391846
124,-1,81,151,6,30,0.541504
124,-1,88,149,7,28,0.700195
125,-1,17,130,4,15,0.355225
125,-1,199,85,9,15,0.387939
125,-1,81,151,6,30,0.541992
125,-1,88,151,7,27,0.698242
126,-1,17,130,4,15,0.348145
126,-1,199,85,9,15,0.391846
126,-1,81,151,6,30,0.554199
126,-1,88,149,7,28,0.722168
127,-1,17,130,4,15,0.353516
127,-1,199,85,9,15,0.388916
127,-1,80,151,6,30,0.51709
127,-1,88,149,7,28,0.708496
128,-1,199,85,9,15,0.389893
128,-1,17,130,4,15,0.422363
128,-1,80,151,6,30,0.515625
128,-1,88,149,7,28,0.716797
129,-1,17,130,4,15,0.379395
129,-1,199,85,9,15,0.391846
129,-1,80,151,6,30,0.540039
129,-1,88,149,7,28,0.710938
130,-1,17,130,4,15,0.395996
130,-1,199,85,9,15,0.398193
130,-1,81,151,6,30,0.549316
130,-1,88,149,7,28,0.728027
131,-1,199,85,9,15,0.388916
131,-1,17,130,4,15,0.393555
131,-1,81,151,6,30,0.575195
131,-1,36,260,15,40,0.613281
131,-1,88,149,7,28,0.722656
132,-1,199,85,9,15,0.417969
132,-1,81,151,6,30,0.62207
132,-1,88,149,7,28,0.723633
133,-1,199,85,9,15,0.388916
133,-1,81,151,6,30,0.625
133,-1,88,149,7,28,0.725098
134,-1,35,260,16,39,0.338867
134,-1,199,85,9,15,0.393555
134,-1,81,151,6,30,0.642578
134,-1,88,149,7,28,0.73291
135,-1,97,162,7,33,0.369141
135,-1,199,85,9,15,0.392578
135,-1,81,151,6,30,0.618164
135,-1,36,254,17,47,0.674805
135,-1,88,149,7,28,0.728516
136,-1,97,162,7,33,0.344971
136,-1,199,85,9,15,0.389893
136,-1,81,151,6,30,0.612305
136,-1,88,149,7,28,0.721191
137,-1,199,85,9,15,0.379639
137,-1,97,162,7,33,0.473145
137,-1,39,251,15,49,0.539551
137,-1,81,151,6,30,0.603027
137,-1,88,149,7,28,0.719727
138,-1,199,85,9,15,0.38623
138,-1,97,162,7,33,0.466309
138,-1,81,151,6,30,0.634766
138,-1,88,149,7,28,0.726074
139,-1,199,85,9,15,0.384277
139,-1,41,257,12,43,0.568359
139,-1,81,151,6,30,0.595215
139,-1,88,149,7,28,0.713379
140,-1,42,281,11,19,0.318359
140,-1,97,161,7,33,0.32666
140,-1,199,85,9,15,0.389893
140,-1,81,151,6,30,0.601562
140,-1,88,149,7,28,0.71582
141,-1,199,85,9,15,0.388916
141,-1,98,161,4,18,0.431152
141,-1,81,151,6,30,0.540039
141,-1,88,149,7,28,0.714355
142,-1,199,85,9,15,0.394531
142,-1,81,151,6,30,0.495605
142,-1,88,149,7,28,0.710938
143,-1,199,85,9,15,0.400146
143,-1,81,151,6,30,0.423828
143,-1,88,149,7,28,0.712402
144,-1,199,85,9,15,0.374512
144,-1,98,161,4,18,0.405273
144,-1,88,149,7,28,0.685547
145,-1,199,85,9,15,0.366211
145,-1,97,161,7,33,0.414062
145,-1,88,149,7,28,0.687012
146,-1,199,85,9,15,0.366211
146,-1,88,149,7,28,0.693848
147,-1,199,85,9,15,0.372559
147,-1,88,149,7,28,0.692871
148,-1,199,85,9,15,0.376221
148,-1,88,149,7,28,0.685547
149,-1,199,85,9,15,0.38916
149,-1,88,149,7,28,0.683105
150,-1,81,151,6,30,0.304688
150,-1,96,161,8,33,0.309326
150,-1,199,85,9,15,0.412109
150,-1,88,149,7,28,0.685547
151,-1,199,85,9,15,0.413086
151,-1,88,149,7,28,0.676758
152,-1,199,85,9,15,0.4104
152,-1,17,130,4,15,0.421631
152,-1,88,149,7,28,0.678711
153,-1,17,130,4,15,0.380615
153,-1,199,85,9,15,0.423584
153,-1,88,149,7,28,0.65332
154,-1,17,130,4,15,0.371338
154,-1,199,85,9,15,0.405518
154,-1,88,149,7,28,0.651367
155,-1,17,130,4,15,0.386963
155,-1,199,85,9,15,0.400146
155,-1,88,149,7,28,0.637695
156,-1,17,130,5,15,0.407959
156,-1,199,85,9,15,0.411865
156,-1,88,149,7,28,0.685547
157,-1,17,130,5,15,0.416504
157,-1,199,85,9,15,0.428223
157,-1,88,149,7,28,0.676758
158,-1,101,160,4,19,0.343262
158,-1,17,130,5,15,0.408691
158,-1,199,85,9,15,0.42627
158,-1,88,149,7,28,0.683594
159,-1,199,85,9,15,0.397949
