22,-1,257,362,16,73,0.769043
22,-1,878,326,45,28,0.801758
22,-1,559,377,72,68,0.825195
23,-1,71,219,16,71,0.587891
23,-1,279,355,19,83,0.588379
23,-1,56,309,12,36,0.603027
23,-1,847,217,18,55,0.682129
23,-1,49,127,28,82,0.68457
23,-1,257,362,16,73,0.770508
23,-1,879,327,45,27,0.80127
23,-1,556,377,76,71,0.821289
24,-1,71,219,16,71,0.582031
24,-1,280,355,21,89,0.585449
24,-1,56,309,12,36,0.604492
24,-1,847,217,18,55,0.682129
24,-1,49,127,28,82,0.683594
24,-1,879,328,45,27,0.773926
24,-1,257,363,16,73,0.774902
24,-1,561,379,72,71,0.814453
25,-1,71,219,16,71,0.583008
25,-1,56,309,12,36,0.604004
25,-1,280,357,23,92,0.607422
25,-1,847,217,18,55,0.682129
25,-1,49,128,28,82,0.683594
25,-1,879,328,45,27,0.723633
25,-1,257,363,16,73,0.770508
25,-1,562,380,72,71,0.803711
26,-1,280,356,23,92,0.524414
26,-1,71,219,16,71,0.583984
26,-1,56,309,12,36,0.604492
26,-1,847,217,18,55,0.68457
26,-1,49,128,28,82,0.685547
26,-1,879,328,45,27,0.722656
26,-1,257,363,16,73,0.773438
26,-1,565,380,71,73,0.803223
27,-1,279,358,18,73,0.504883
27,-1,71,219,16,71,0.581055
27,-1,56,309,12,36,0.583008
27,-1,883,328,41,27,0.671875
27,-1,49,128,28,82,0.686035
27,-1,847,217,18,55,0.6875
27,-1,257,363,16,73,0.772461
27,-1,568,381,70,76,0.845215
28,-1,281,357,22,92,0.525879
28,-1,71,219,16,71,0.562988
28,-1,55,309,13,36,0.571289
28,-1,49,128,28,82,0.685547
28,-1,847,217,18,55,0.686523
28,-1,884,328,42,27,0.691895
28,-1,257,363,16,73,0.77002
28,-1,569,382,70,76,0.861328
29,-1,281,357,22,92,0.561035
29,-1,71,219,16,71,0.562988
29,-1,55,309,13,36,0.56543
29,-1,887,328,39,26,0.684082
29,-1,847,217,18,55,0.686523
29,-1,49,128,28,82,0.687988
29,-1,257,363,17,73,0.770508
29,-1,569,382,71,76,0.842773
30,-1,71,219,16,71,0.562012
30,-1,55,309,13,36,0.564453
30,-1,281,357,23,92,0.608398
30,-1,889,328,40,26,0.678711
30,-1,49,128,28,82,0.687012
30,-1,847,216,18,55,0.688477
30,-1,257,363,17,73,0.773438
30,-1,571,384,71,77,0.851074
31,-1,71,219,16,71,0.558105
31,-1,55,309,13,36,0.563477
31,-1,281,357,22,93,0.63623
31,-1,847,216,18,55,0.6875
31,-1,49,128,28,82,0.687988
31,-1,889,328,39,27,0.690918
31,-1,257,363,17,73,0.772949
31,-1,571,386,73,75,0.840332
32,-1,71,219,16,71,0.553711
32,-1,55,309,13,36,0.563477
32,-1,281,357,23,94,0.664062
32,-1,847,216,18,55,0.686523
32,-1,49,128,28,82,0.6875
32,-1,889,328,42,27,0.712402
32,-1,257,363,17,73,0.770996
32,-1,572,390,72,74,0.854004
33,-1,71,219,16,71,0.554199
33,-1,55,309,13,36,0.563477
33,-1,281,357,23,94,0.643066
33,-1,49,128,28,82,0.685059
33,-1,847,216,18,55,0.685547
33,-1,890,327,42,27,0.714355
33,-1,257,363,17,73,0.770996
33,-1,573,392,73,74,0.869141
34,-1,71,219,16,71,0.558105
34,-1,55,309,13,36,0.563477
34,-1,891,328,42,27,0.684082
34,-1,847,216,18,55,0.684082
34,-1,49,128,28,82,0.685059
34,-1,280,358,24,95,0.692383
34,-1,257,363,17,73,0.770508
34,-1,575,395,72,75,0.869141
35,-1,71,219,16,71,0.556152
35,-1,55,309,13,36,0.563477
35,-1,280,357,24,95,0.614258
35,-1,847,216,18,55,0.684082
35,-1,49,128,28,82,0.685059
35,-1,891,327,43,27,0.706543
35,-1,257,363,16,73,0.770508
35,-1,575,395,74,77,0.867188
36,-1,281,358,23,93,0.52002
36,-1,71,219,16,71,0.561035
36,-1,55,309,13,36,0.564453
36,-1,891,328,44,27,0.682617
36,-1,847,216,18,55,0.683105
36,-1,49,128,28,82,0.685059
36,-1,257,363,17,73,0.771484
36,-1,576,398,75,76,0.862305
37,-1,281,359,23,75,0.54541
37,-1,71,219,16,71,0.561035
37,-1,55,309,13,36,0.567383
37,-1,847,216,18,55,0.682129
37,-1,49,128,28,82,0.683594
37,-1,892,326,45,28,0.705078
37,-1,257,362,17,73,0.768555
37,-1,576,399,76,78,0.84668
38,-1,281,359,24,78,0.536621
38,-1,71,219,16,71,0.558105
38,-1,55,309,13,36,0.56543
38,-1,49,128,28,82,0.683594
38,-1,847,216,18,55,0.68457
38,-1,892,326,42,28,0.714844
38,-1,257,363,17,72,0.768555
38,-1,577,401,77,79,0.8125
39,-1,281,359,22,68,0.547852
39,-1,71,219,16,71,0.558105
39,-1,55,309,13,36,0.563477
39,-1,847,216,18,55,0.681641
39,-1,49,128,28,82,0.683594
39,-1,893,326,44,28,0.729492
39,-1,579,401,77,81,0.765137
39,-1,257,363,17,72,0.769531
40,-1,71,219,16,71,0.571777
40,-1,281,358,22,68,0.590332
40,-1,56,309,12,36,0.597168
40,-1,847,216,18,55,0.683105
40,-1,49,128,28,82,0.684082
40,-1,894,326,43,28,0.707031
40,-1,257,363,17,72,0.773926
40,-1,581,403,76,82,0.814453
41,-1,71,219,16,71,0.570801
41,-1,282,359,20,68,0.580078
41,-1,56,309,12,36,0.597168
41,-1,49,128,28,82,0.682617
41,-1,847,216,18,55,0.683105
41,-1,894,326,43,28,0.686035
41,-1,257,363,17,72,0.770508
41,-1,581,404,78,84,0.879883
42,-1,71,219,16,71,0.564941
42,-1,56,309,12,36,0.598145
42,-1,281,359,20,66,0.62207
42,-1,294,383,17,74,0.658203
42,-1,894,327,45,28,0.677734
42,-1,49,128,28,82,0.683594
42,-1,847,216,18,55,0.684082
42,-1,257,363,17,72,0.773438
42,-1,583,406,78,84,0.868652
43,-1,71,219,16,71,0.568848
43,-1,56,309,12,36,0.598145
43,-1,894,327,45,29,0.644531
43,-1,281,359,19,66,0.652832
43,-1,295,382,18,75,0.673828
43,-1,847,216,18,55,0.683105
43,-1,49,128,28,82,0.683594
43,-1,257,363,17,72,0.773438
43,-1,583,409,80,83,0.85791
44,-1,71,219,16,71,0.568848
44,-1,56,309,12,36,0.598145
44,-1,895,327,44,29,0.645996
44,-1,282,359,18,66,0.655273
44,-1,847,216,18,55,0.682129
44,-1,49,128,28,82,0.683594
44,-1,295,381,18,76,0.704102
44,-1,257,363,17,72,0.772949
44,-1,585,411,80,84,0.86084
45,-1,71,219,16,72,0.567871
45,-1,56,309,12,36,0.598145
45,-1,896,325,45,30,0.635254
45,-1,281,359,19,66,0.664551
45,-1,49,128,28,82,0.683594
45,-1,847,216,18,55,0.68457
45,-1,295,380,18,78,0.714355
45,-1,257,363,17,72,0.774414
45,-1,586,411,80,86,0.855957
46,-1,71,219,16,72,0.569824
46,-1,56,309,12,36,0.598145
46,-1,49,128,28,82,0.683594
46,-1,847,216,18,55,0.68457
46,-1,295,380,20,76,0.696289
46,-1,281,359,19,66,0.701172
46,-1,897,327,43,28,0.705566
46,-1,257,363,17,72,0.775879
46,-1,587,412,81,88,0.880371
47,-1,71,219,16,72,0.567871
47,-1,56,309,12,36,0.598145
47,-1,49,128,28,82,0.682617
47,-1,847,216,18,55,0.683105
47,-1,897,326,44,28,0.702148
47,-1,282,359,18,66,0.702637
47,-1,295,380,20,78,0.743652
47,-1,257,363,17,72,0.777832
47,-1,587,414,82,90,0.894531
48,-1,71,219,16,71,0.567871
48,-1,56,309,12,36,0.605469
48,-1,847,216,18,55,0.681641
48,-1,49,128,28,82,0.683594
48,-1,282,358,18,68,0.709473
48,-1,898,326,42,28,0.729004
48,-1,296,379,20,80,0.749023
48,-1,257,363,17,72,0.779785
48,-1,588,417,83,90,0.893555
49,-1,71,219,16,71,0.569824
49,-1,56,309,12,36,0.604492
49,-1,847,216,18,55,0.681641
49,-1,49,128,28,82,0.683594
49,-1,899,326,42,28,0.688477
49,-1,282,358,18,68,0.713867
49,-1,296,380,21,80,0.765137
49,-1,257,363,17,72,0.779785
49,-1,589,419,85,91,0.893066
50,-1,71,219,16,72,0.587891
50,-1,56,309,12,36,0.608887
50,-1,49,128,29,82,0.679688
50,-1,847,216,18,55,0.685547
50,-1,282,357,18,69,0.712402
50,-1,899,326,42,28,0.739258
50,-1,296,380,24,80,0.776367
50,-1,257,363,17,72,0.778809
50,-1,590,423,85,91,0.89502
51,-1,71,219,16,72,0.585938
51,-1,56,309,12,36,0.608887
51,-1,49,128,28,82,0.682129
51,-1,847,216,18,55,0.685547
51,-1,282,358,18,68,0.700195
51,-1,899,326,42,28,0.743164
51,-1,296,380,22,80,0.753418
51,-1,257,363,17,72,0.780273
51,-1,591,424,87,93,0.853516
52,-1,71,219,16,72,0.585938
52,-1,56,309,12,36,0.592285
52,-1,49,128,29,82,0.683105
52,-1,847,216,18,55,0.685547
52,-1,282,358,18,68,0.702148
52,-1,296,380,23,80,0.726074
52,-1,900,326,40,28,0.730957
52,-1,257,363,16,72,0.778809
52,-1,592,426,89,94,0.87793
53,-1,55,308,13,37,0.560059
53,-1,71,219,16,72,0.57373
53,-1,49,128,29,82,0.681152
53,-1,847,216,18,55,0.68457
53,-1,900,326,40,29,0.6875
53,-1,282,359,18,66,0.703613
53,-1,297,380,22,81,0.73584
53,-1,257,363,17,72,0.777832
53,-1,593,427,90,96,0.887695
54,-1,55,308,13,37,0.552734
54,-1,71,219,16,72,0.569824
54,-1,847,216,18,55,0.651367
54,-1,49,128,29,82,0.681152
54,-1,282,358,18,68,0.70752
54,-1,901,326,39,28,0.727051
54,-1,297,380,24,81,0.751953
54,-1,257,363,16,72,0.77832
54,-1,595,429,90,97,0.89209
55,-1,55,308,13,37,0.547852
55,-1,71,219,16,72,0.568848
55,-1,847,216,18,55,0.661133
55,-1,49,128,29,82,0.680664
55,-1,282,358,18,68,0.708984
55,-1,901,326,39,28,0.716797
55,-1,298,380,23,81,0.739746
55,-1,257,363,16,72,0.77832
55,-1,596,430,92,99,0.891113
56,-1,55,308,13,37,0.549805
56,-1,71,219,16,72,0.569824
56,-1,847,216,18,55,0.65918
56,-1,49,128,29,82,0.680664
56,-1,282,359,18,66,0.706055
56,-1,901,326,39,28,0.709473
56,-1,298,380,24,81,0.732422
56,-1,257,364,16,72,0.777832
56,-1,597,432,92,102,0.893066
57,-1,55,308,13,37,0.547363
57,-1,71,219,16,72,0.569824
57,-1,847,216,18,55,0.65918
57,-1,49,128,29,82,0.679688
57,-1,903,326,37,29,0.681641
57,-1,282,359,18,66,0.706543
57,-1,298,381,28,81,0.730957
57,-1,257,364,16,72,0.777832
57,-1,596,435,95,103,0.881836
58,-1,55,308,13,37,0.547363
58,-1,71,219,16,72,0.568848
58,-1,847,216,18,55,0.65918
58,-1,904,326,36,28,0.678711
58,-1,49,128,29,82,0.679688
58,-1,282,359,18,66,0.72168
58,-1,299,380,28,81,0.742188
58,-1,257,364,16,72,0.777832
58,-1,597,439,97,102,0.87207
59,-1,55,308,13,37,0.546387
59,-1,71,219,16,72,0.569824
59,-1,905,327,34,28,0.655762
59,-1,847,216,18,55,0.660156
59,-1,49,128,29,82,0.678711
59,-1,282,359,18,66,0.71582
59,-1,300,380,29,80,0.73291
59,-1,257,364,16,72,0.777832
59,-1,599,438,96,107,0.874512
60,-1,55,308,13,37,0.544434
60,-1,71,219,16,72,0.572754
60,-1,904,327,36,29,0.652832
60,-1,847,216,18,55,0.661133
60,-1,49,128,29,82,0.677246
60,-1,282,359,18,66,0.717285
60,-1,301,381,28,80,0.728027
60,-1,257,363,16,72,0.776367
60,-1,602,440,96,109,0.888184
61,-1,55,308,13,37,0.544434
61,-1,71,219,16,72,0.569824
61,-1,906,327,34,28,0.635742
61,-1,847,216,18,55,0.661621
61,-1,49,128,29,82,0.678711
61,-1,282,359,18,65,0.718262
61,-1,302,381,27,80,0.72998
61,-1,257,363,16,72,0.776367
61,-1,603,440,97,113,0.896484
62,-1,55,308,13,37,0.547852
62,-1,71,219,16,72,0.568848
62,-1,908,328,32,27,0.630859
62,-1,847,216,18,55,0.662598
62,-1,49,128,29,82,0.678711
62,-1,303,382,26,81,0.710938
62,-1,282,359,18,66,0.723145
62,-1,257,363,16,72,0.776367
62,-1,603,446,100,110,0.896973
63,-1,55,308,13,37,0.547852
63,-1,71,219,16,72,0.563965
63,-1,909,326,31,29,0.608398
63,-1,304,381,25,81,0.633301
63,-1,847,216,18,55,0.665039
63,-1,49,128,29,82,0.677734
63,-1,282,359,18,66,0.717773
63,-1,257,363,16,72,0.776855
63,-1,604,451,102,108,0.89502
64,-1,305,380,25,82,0.509277
64,-1,55,308,13,37,0.548828
64,-1,71,219,16,72,0.563965
64,-1,908,327,32,28,0.596191
64,-1,847,216,18,55,0.659668
64,-1,49,128,29,82,0.677734
64,-1,282,359,18,66,0.709961
64,-1,257,363,17,72,0.777344
64,-1,605,456,104,109,0.894043
65,-1,71,219,16,72,0.581055
65,-1,55,309,13,36,0.595703
65,-1,909,327,31,28,0.606445
65,-1,847,216,18,55,0.663086
65,-1,49,128,29,82,0.679688
65,-1,282,359,18,66,0.724121
65,-1,257,363,17,72,0.777832
65,-1,608,458,103,115,0.891602
66,-1,71,219,16,72,0.577637
66,-1,56,309,12,36,0.597656
66,-1,909,327,31,29,0.614258
66,-1,847,216,18,55,0.661133
66,-1,49,128,29,82,0.680664
66,-1,282,359,18,66,0.726562
66,-1,257,363,17,72,0.777832
66,-1,609,460,105,119,0.887695
67,-1,909,327,31,29,0.555176
67,-1,305,381,26,83,0.569824
67,-1,71,219,16,72,0.577637
67,-1,56,309,12,36,0.597656
67,-1,847,216,18,55,0.662109
67,-1,49,128,29,82,0.680664
67,-1,282,359,18,66,0.729492
67,-1,257,363,17,72,0.77832
67,-1,609,464,108,115,0.894043
68,-1,909,327,31,29,0.532715
68,-1,71,219,16,72,0.579102
68,-1,56,309,12,36,0.595703
68,-1,304,381,27,82,0.625
68,-1,847,216,18,55,0.660645
68,-1,49,128,29,82,0.680664
68,-1,282,359,18,66,0.731934
68,-1,257,363,17,72,0.77832
68,-1,612,466,107,118,0.904785
69,-1,909,328,31,27,0.532715
69,-1,71,219,16,72,0.580078
69,-1,56,309,12,36,0.59668
69,-1,303,381,27,83,0.649902
69,-1,847,216,18,55,0.659668
69,-1,49,128,29,82,0.680664
69,-1,282,359,18,66,0.729492
69,-1,257,363,17,72,0.780273
69,-1,614,471,108,117,0.908203
70,-1,910,329,30,27,0.526855
70,-1,304,381,26,83,0.52832
70,-1,71,219,16,72,0.580078
70,-1,56,309,12,36,0.598633
70,-1,847,216,18,55,0.657715
70,-1,49,128,29,82,0.680664
70,-1,282,359,18,66,0.714844
70,-1,257,363,17,72,0.779785
70,-1,615,474,111,120,0.901855
71,-1,910,329,30,27,0.525391
71,-1,303,380,26,85,0.561035
71,-1,71,219,16,72,0.583008
71,-1,56,309,12,36,0.599609
71,-1,847,216,18,55,0.659668
71,-1,49,128,29,82,0.680664
71,-1,282,359,18,66,0.727539
71,-1,257,363,17,72,0.781738
71,-1,616,475,114,124,0.90332
72,-1,303,382,26,83,0.57373
72,-1,71,219,16,72,0.585938
72,-1,56,309,12,36,0.599609
72,-1,847,216,18,55,0.657715
72,-1,49,128,29,82,0.680664
72,-1,282,359,18,66,0.734863
72,-1,257,363,17,72,0.780762
72,-1,618,481,115,123,0.902832
73,-1,71,219,16,72,0.588379
73,-1,56,309,12,36,0.599121
73,-1,847,216,18,55,0.655273
73,-1,49,128,29,82,0.678711
73,-1,303,381,26,83,0.696777
73,-1,282,359,18,66,0.729004
73,-1,257,363,17,72,0.781738
73,-1,619,483,117,127,0.896973
74,-1,71,219,16,72,0.589355
74,-1,56,309,12,36,0.598145
74,-1,847,216,18,55,0.65332
74,-1,49,128,29,82,0.678711
74,-1,302,381,27,82,0.69873
74,-1,282,359,18,66,0.730469
74,-1,257,363,17,72,0.780273
74,-1,621,484,119,131,0.90332
75,-1,913,330,26,25,0.504395
75,-1,71,219,16,72,0.587891
75,-1,56,309,12,36,0.598145
75,-1,847,216,18,55,0.651855
75,-1,49,128,29,82,0.677734
75,-1,282,359,18,66,0.731934
75,-1,302,381,27,82,0.739258
75,-1,257,363,17,72,0.779297
75,-1,622,488,121,132,0.905273
76,-1,914,330,24,25,0.513184
76,-1,71,219,16,72,0.589355
76,-1,56,309,12,36,0.598633
76,-1,847,216,18,55,0.651855
76,-1,49,128,29,82,0.679688
76,-1,282,359,18,66,0.728027
76,-1,302,381,27,82,0.75
76,-1,257,363,17,72,0.779297
76,-1,624,491,123,135,0.905762
77,-1,914,330,24,25,0.506348
77,-1,55,309,13,36,0.584961
77,-1,71,219,16,72,0.585938
77,-1,847,216,18,55,0.650879
77,-1,49,128,29,82,0.679688
77,-1,301,382,27,82,0.70752
77,-1,282,359,18,66,0.722656
77,-1,257,363,17,72,0.777832
77,-1,629,496,121,136,0.905273
78,-1,915,330,24,25,0.519043
78,-1,55,309,13,36,0.573242
78,-1,71,219,16,72,0.574707
78,-1,847,216,18,55,0.651855
78,-1,300,383,28,81,0.657715
78,-1,49,128,29,82,0.679688
78,-1,282,359,18,66,0.728516
78,-1,257,363,17,72,0.77832
78,-1,629,501,126,138,0.901367
79,-1,300,383,28,81,0.51709
79,-1,55,309,13,36,0.572266
79,-1,71,219,16,72,0.572754
79,-1,847,216,18,53,0.578125
79,-1,49,128,29,82,0.678223
79,-1,282,359,18,66,0.732422
79,-1,257,363,16,72,0.776855
79,-1,630,505,129,141,0.902832
80,-1,55,309,13,36,0.572266
80,-1,71,219,16,72,0.57666
80,-1,847,216,18,52,0.605469
80,-1,49,128,29,82,0.679199
80,-1,282,359,18,66,0.719238
80,-1,257,363,16,72,0.776367
80,-1,631,508,133,146,0.861328
81,-1,301,383,27,83,0.557129
81,-1,55,309,13,36,0.571289
81,-1,71,219,16,72,0.579102
81,-1,847,216,18,52,0.604492
81,-1,49,128,29,82,0.678223
81,-1,281,357,20,67,0.716797
81,-1,257,363,16,72,0.775879
81,-1,633,511,135,158,0.88916
82,-1,301,384,27,81,0.538086
82,-1,55,309,13,36,0.572266
82,-1,71,219,16,72,0.579102
82,-1,847,216,18,52,0.604492
82,-1,49,128,29,82,0.678223
82,-1,282,358,19,67,0.717773
82,-1,257,363,16,72,0.775879
82,-1,636,516,138,157,0.851562
83,-1,301,384,28,82,0.563477
83,-1,55,309,13,36,0.571289
83,-1,71,219,16,72,0.583008
83,-1,847,216,18,52,0.604492
83,-1,49,128,29,82,0.677246
83,-1,282,359,19,66,0.712891
83,-1,257,363,16,72,0.775391
83,-1,637,520,147,158,0.84082
84,-1,301,384,29,81,0.527832
84,-1,55,309,13,36,0.569824
84,-1,71,219,16,72,0.580078
84,-1,847,216,18,52,0.605469
84,-1,49,128,29,82,0.677246
84,-1,282,359,19,66,0.71875
84,-1,257,363,16,72,0.775879
84,-1,639,525,145,159,0.882812
85,-1,55,309,13,36,0.571289
85,-1,71,219,16,72,0.578613
85,-1,847,216,18,52,0.603027
85,-1,49,128,29,82,0.676758
85,-1,282,359,19,66,0.725098
85,-1,257,363,16,72,0.776367
85,-1,640,529,147,165,0.890625
86,-1,55,309,13,36,0.571289
86,-1,71,219,16,72,0.578613
86,-1,847,216,18,52,0.600098
86,-1,49,128,29,82,0.677246
86,-1,282,359,19,66,0.71875
86,-1,257,363,16,72,0.776855
86,-1,643,533,150,169,0.85791
87,-1,305,385,27,81,0.532715
87,-1,55,309,13,36,0.571289
87,-1,71,219,16,72,0.577637
87,-1,847,216,18,52,0.599121
87,-1,49,128,29,82,0.676758
87,-1,281,359,20,66,0.72168
87,-1,257,363,16,72,0.776855
87,-1,644,538,155,173,0.82373
88,-1,55,309,13,36,0.573242
88,-1,71,219,16,72,0.582031
88,-1,847,216,18,52,0.605469
88,-1,49,128,29,82,0.677246
88,-1,281,359,20,66,0.728516
88,-1,257,363,16,72,0.776855
88,-1,650,543,165,174,0.82666
89,-1,55,309,13,36,0.572266
89,-1,71,219,16,72,0.579102
89,-1,847,216,18,52,0.603516
89,-1,305,383,28,83,0.631348
89,-1,49,128,29,82,0.676758
89,-1,652,550,168,169,0.715332
89,-1,281,359,20,66,0.736328
89,-1,257,363,16,72,0.776367
90,-1,653,556,172,164,0.541504
90,-1,652,556,173,164,0.586914
90,-1,71,219,16,72,0.592285
90,-1,56,309,12,36,0.599121
90,-1,306,384,28,83,0.63623
90,-1,847,216,18,55,0.654297
90,-1,49,128,29,82,0.677246
90,-1,282,359,19,66,0.739746
90,-1,257,363,16,72,0.774414
91,-1,654,560,171,159,0.515625
91,-1,71,219,16,72,0.592285
91,-1,56,309,12,36,0.600098
91,-1,655,561,169,158,0.635742
91,-1,847,216,18,55,0.648438
91,-1,49,128,29,82,0.678223
91,-1,307,384,27,83,0.694336
91,-1,281,359,20,66,0.746582
91,-1,257,363,16,72,0.774414
92,-1,71,219,16,72,0.587891
92,-1,56,309,12,36,0.600098
